,region,edad_ingreso,egreso_em,prom_lem,tipo_estudio,tipo_colegio,genero,año_ingreso,codigo_carrera,tipo_renuncia,año,semestre,nombre_carrera
2099,VIII - BIO-BIO,23,2014,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2019,1446103,No desertor,2023,2,Ingenieria en Informatica
2100,VIII - BIO-BIO,21,2019,4.9,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,Desertor,2021,1,Ingenieria en Informatica
2101,VIII - BIO-BIO,21,2019,4.9,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,Desertor,2021,2,Ingenieria en Informatica
2102,VIII - BIO-BIO,26,2015,6.1,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1444718,No desertor,2023,1,Analista Programador Computacional
2103,VIII - BIO-BIO,23,2017,5.6,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1444718,No desertor,2023,1,Analista Programador Computacional
2104,VIII - BIO-BIO,19,2022,6.5,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1444718,No desertor,2023,1,Analista Programador Computacional
2105,VIII - BIO-BIO,20,2019,5.6,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1444718,No desertor,2023,1,Analista Programador Computacional
2106,VIII - BIO-BIO,26,2015,6.1,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1444718,No desertor,2023,2,Analista Programador Computacional
2107,VIII - BIO-BIO,22,2019,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1444718,No desertor,2023,2,Analista Programador Computacional
2108,VIII - BIO-BIO,19,2022,6.5,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1444718,No desertor,2023,2,Analista Programador Computacional
2109,VIII - BIO-BIO,24,2015,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
2110,VIII - BIO-BIO,24,2015,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
2111,VIII - BIO-BIO,19,2020,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
2112,VIII - BIO-BIO,19,2021,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
2113,VIII - BIO-BIO,24,2015,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
2114,VIII - BIO-BIO,19,2020,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
2115,VIII - BIO-BIO,19,2021,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
2116,VIII - BIO-BIO,24,2015,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
2117,VIII - BIO-BIO,24,2015,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
2118,VIII - BIO-BIO,21,2019,5.8,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
2119,VIII - BIO-BIO,20,2021,5.9,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
2120,VIII - BIO-BIO,24,2015,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
2121,VIII - BIO-BIO,21,2019,5.8,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
2122,VIII - BIO-BIO,20,2021,5.9,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
2123,VIII - BIO-BIO,25,2013,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
2124,VIII - BIO-BIO,23,2017,5.8,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
2125,VIII - BIO-BIO,20,2019,5.9,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
2126,VIII - BIO-BIO,25,2013,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
2127,VIII - BIO-BIO,23,2017,5.8,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
2128,VIII - BIO-BIO,20,2019,5.9,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2021,2,Ingenieria en Informatica
2129,VIII - BIO-BIO,19,2020,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
2130,VIII - BIO-BIO,23,2017,5.8,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
2131,VIII - BIO-BIO,23,2017,5.8,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
2132,VIII - BIO-BIO,19,2020,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
2133,VIII - BIO-BIO,21,2021,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2134,VIII - BIO-BIO,20,2020,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2135,VIII - BIO-BIO,24,2018,4.5,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2136,VIII - BIO-BIO,20,2020,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2137,VIII - BIO-BIO,24,2017,5.9,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2138,VIII - BIO-BIO,20,2020,6.0,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2139,VIII - BIO-BIO,26,2012,4.9,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2023,1,Ingenieria en Informatica
2140,VIII - BIO-BIO,22,2016,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
2141,VIII - BIO-BIO,23,2016,5.1,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
2142,VIII - BIO-BIO,21,2019,5.6,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
2143,VIII - BIO-BIO,20,2021,5.1,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
2144,VIII - BIO-BIO,23,2017,5.8,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
2145,VIII - BIO-BIO,19,2020,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
2146,VIII - BIO-BIO,19,2020,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
2147,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
2148,VIII - BIO-BIO,20,2020,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
2149,VIII - BIO-BIO,21,2021,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
2150,VIII - BIO-BIO,24,2017,5.9,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
2151,VIII - BIO-BIO,20,2020,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
2152,VIII - BIO-BIO,20,2020,6.0,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
2153,VIII - BIO-BIO,23,2016,5.1,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
2154,VIII - BIO-BIO,26,2012,4.9,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2023,2,Ingenieria en Informatica
2155,VIII - BIO-BIO,22,2016,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
2156,VIII - BIO-BIO,21,2019,5.6,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
2157,VIII - BIO-BIO,20,2021,5.1,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
2158,VIII - BIO-BIO,19,2020,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
2159,VIII - BIO-BIO,23,2017,5.8,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
2160,VIII - BIO-BIO,18,2020,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
2161,VIII - BIO-BIO,19,2020,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
2162,VIII - BIO-BIO,19,2013,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2014,1446102,No desertor,2022,1,Ingenieria en Informatica
2163,VIII - BIO-BIO,31,2010,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1444718,No desertor,2023,1,Analista Programador Computacional
2164,VIII - BIO-BIO,31,2010,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1444718,No desertor,2023,2,Analista Programador Computacional
2165,VIII - BIO-BIO,21,2018,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
2166,VIII - BIO-BIO,21,2018,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
2167,VIII - BIO-BIO,21,2018,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
2168,VIII - BIO-BIO,21,2018,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
2169,VIII - BIO-BIO,21,2018,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
2170,VIII - BIO-BIO,21,2018,5.7,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
2171,VIII - BIO-BIO,20,2018,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
2172,VIII - BIO-BIO,20,2018,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
2173,VIII - BIO-BIO,21,2020,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
2174,VIII - BIO-BIO,20,2018,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
2175,VIII - BIO-BIO,21,2020,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
2176,VIII - BIO-BIO,20,2018,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
2177,VIII - BIO-BIO,21,2020,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
2178,VIII - BIO-BIO,20,2018,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
2179,VIII - BIO-BIO,24,2015,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2023,1,Ingenieria en Informatica
2180,VIII - BIO-BIO,20,2018,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
2181,VIII - BIO-BIO,24,2015,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2023,2,Ingenieria en Informatica
2182,VIII - BIO-BIO,21,2020,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
2183,RM - METROPOLITANA,20,2017,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
2184,RM - METROPOLITANA,20,2017,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2019,1446103,No desertor,2022,2,Ingenieria en Informatica
2185,RM - METROPOLITANA,20,2017,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2019,1446103,No desertor,2023,1,Ingenieria en Informatica
2186,RM - METROPOLITANA,20,2017,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2019,1446103,No desertor,2023,2,Ingenieria en Informatica
2187,RM - METROPOLITANA,19,2018,5.2,Cientifico Humanista,Particular Subvencionado,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
2188,VII - MAULE,24,2017,5.1,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2189,VII - MAULE,24,2017,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2190,VII - MAULE,24,2017,5.1,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
2191,VII - MAULE,24,2017,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
2192,VII - MAULE,22,2017,5.1,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1444718,No desertor,2023,1,Analista Programador Computacional
2193,VII - MAULE,21,2017,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
2194,VII - MAULE,21,2017,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2021,2,Ingenieria en Informatica
2195,VII - MAULE,21,2017,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2022,1,Ingenieria en Informatica
2196,VII - MAULE,21,2017,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2022,2,Ingenieria en Informatica
2197,VII - MAULE,21,2017,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2023,1,Ingenieria en Informatica
2198,VII - MAULE,21,2017,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2023,2,Ingenieria en Informatica
2199,VIII - BIO-BIO,19,2021,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
2200,VIII - BIO-BIO,19,2021,5.4,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
2201,VIII - BIO-BIO,25,2014,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2021,1,Ingenieria en Informatica
2202,VIII - BIO-BIO,25,2014,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2022,1,Ingenieria en Informatica
2203,VIII - BIO-BIO,25,2014,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2022,2,Ingenieria en Informatica
2204,VIII - BIO-BIO,25,2014,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2023,1,Ingenieria en Informatica
2205,VIII - BIO-BIO,19,2019,5.0,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
2206,VIII - BIO-BIO,19,2020,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
2207,VIII - BIO-BIO,19,2019,5.0,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2021,2,Ingenieria en Informatica
2208,VIII - BIO-BIO,19,2020,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
2209,VIII - BIO-BIO,19,2020,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
2210,VIII - BIO-BIO,19,2019,5.0,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2022,1,Ingenieria en Informatica
2211,VIII - BIO-BIO,19,2020,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
2212,VIII - BIO-BIO,19,2019,5.0,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2022,2,Ingenieria en Informatica
2213,VIII - BIO-BIO,19,2019,5.0,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446114,No desertor,2023,1,Ingenieria en Informatica
2214,VIII - BIO-BIO,18,2020,6.0,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
2215,VIII - BIO-BIO,18,2021,5.6,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
2216,VIII - BIO-BIO,19,2020,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,1,Ingenieria en Informatica
2217,VIII - BIO-BIO,18,2020,6.0,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
2218,VIII - BIO-BIO,18,2021,5.6,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
2219,VIII - BIO-BIO,19,2020,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446114,No desertor,2023,2,Ingenieria en Informatica
2220,VIII - BIO-BIO,20,2020,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
2221,VIII - BIO-BIO,20,2020,5.3,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
2222,VIII - BIO-BIO,20,2021,6.0,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2223,VIII - BIO-BIO,20,2021,6.0,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
